sonde1	sonde2	date	foF2_corr	foF2_n_hours	foF2_total_time_points	year
OK426	YG431	2011-05-11	0.798225456958416	21	65	2011
OK426	YG431	2011-05-12	0.859449020656878	18	42	2011
OK426	YG431	2011-05-13	0.573989859195954	15	39	2011
OK426	YG431	2011-05-14	0.846499766162402	14	38	2011
OK426	YG431	2011-05-15	0.756177324452684	15	48	2011
OK426	YG431	2011-05-16	0.754164467383119	7	16	2011
OK426	YG431	2011-05-17	0.797274203330958	16	44	2011
OK426	YG431	2011-05-18	0.836424969553154	11	28	2011
OK426	YG431	2011-05-19	0.939450101395347	9	18	2011
OK426	YG431	2011-05-20	0.906278078506885	15	42	2011
OK426	YG431	2011-05-21	0.822881489036086	15	32	2011
OK426	YG431	2011-05-22	0.836329183120331	13	24	2011
OK426	YG431	2011-05-23	0.74333459425999	14	33	2011
OK426	YG431	2011-05-24	0.707885747051301	11	22	2011
OK426	YG431	2011-05-25	0.861100113250492	12	22	2011
OK426	YG431	2011-05-26	0.810182452285285	10	25	2011
OK426	YG431	2011-05-27	0.607480118977176	13	21	2011
OK426	YG431	2011-05-28	-0.035590639552267	11	21	2011
OK426	YG431	2011-05-29	0.847701645238188	6	8	2011
OK426	YG431	2011-05-30	0.760484731452456	8	15	2011
YG431	JJ433	2011-02-22	0.770842711074399	16	40	2011
YG431	JJ433	2011-02-23	0.741432905766842	19	50	2011
YG431	JJ433	2011-02-24	0.988727755925096	6	6	2011
YG431	JJ433	2011-02-25	0.926480466809426	7	15	2011
YG431	JJ433	2011-02-26	0.908265058239765	24	75	2011
YG431	JJ433	2011-02-27	0.981792845384231	18	46	2011
YG431	JJ433	2011-02-28	0.955335866430376	14	27	2011
YG431	JJ433	2011-03-01	0.873807330339403	22	60	2011
YG431	JJ433	2011-03-02	0.873991884315808	22	67	2011
YG431	JJ433	2011-03-03	0.928050791844916	18	56	2011
YG431	JJ433	2011-03-04	0.898599131437907	10	20	2011
YG431	JJ433	2011-03-05	0.858766190076299	16	51	2011
YG431	JJ433	2011-03-06	0.952351839199869	5	10	2011
YG431	JJ433	2011-03-07	0.801314471463969	12	38	2011
YG431	JJ433	2011-03-08	0.909177401713941	24	83	2011
YG431	JJ433	2011-03-09	0.824966716312082	18	56	2011
YG431	JJ433	2011-03-10	0.788337142224464	15	39	2011
YG431	JJ433	2011-03-11	0.926573498485628	23	72	2011
YG431	JJ433	2011-03-12	0.743127613816317	15	39	2011
YG431	JJ433	2011-03-13	0.913698151523546	15	38	2011
YG431	JJ433	2011-03-14	0.785640218931563	3	12	2011
YG431	JJ433	2011-03-22	-0.388135566604412	3	3	2011
YG431	JJ433	2011-03-23	0.945848046767904	9	33	2011
YG431	JJ433	2011-03-24	0.942145653540798	20	57	2011
YG431	JJ433	2011-03-25	0.996285910509306	5	5	2011
YG431	JJ433	2011-03-26	0.861310984457147	9	30	2011
YG431	JJ433	2011-03-27	0.80438754566579	19	51	2011
YG431	JJ433	2011-03-28	0.93258920820377	14	36	2011
YG431	JJ433	2011-03-29	0.928340649396697	24	81	2011
YG431	JJ433	2011-03-30	0.91368517842493	18	54	2011
YG431	JJ433	2011-03-31	0.783819001021652	18	42	2011
YG431	JJ433	2011-04-01	0.914369259104949	23	77	2011
YG431	JJ433	2011-04-02	0.886555395066631	24	71	2011
YG431	JJ433	2011-04-03	0.902872360253211	24	74	2011
YG431	JJ433	2011-04-04	0.888165874900227	23	71	2011
YG431	JJ433	2011-04-05	0.899713236191731	22	71	2011
YG431	JJ433	2011-04-06	0.783011039322422	21	65	2011
YG431	JJ433	2011-04-07	0.917166409533294	23	69	2011
YG431	JJ433	2011-04-08	0.805013320332749	23	81	2011
YG431	JJ433	2011-04-09	0.887483889142329	24	66	2011
YG431	JJ433	2011-04-10	0.893222214960519	23	71	2011
YG431	JJ433	2011-04-11	0.91619651201442	24	78	2011
YG431	JJ433	2011-04-12	0.779754154959929	24	72	2011
YG431	JJ433	2011-04-13	0.898998244852804	23	78	2011
YG431	JJ433	2011-04-14	0.776915629249849	22	65	2011
YG431	JJ433	2011-04-15	0.86941848219566	21	64	2011
YG431	JJ433	2011-04-16	0.825930787096395	23	71	2011
YG431	JJ433	2011-04-17	0.854901016784965	24	78	2011
YG431	JJ433	2011-04-18	0.893648188209635	23	65	2011
YG431	JJ433	2011-04-19	0.894154369981826	23	80	2011
YG431	JJ433	2011-04-20	0.911823527160084	23	79	2011
YG431	JJ433	2011-04-21	0.839133749171438	21	63	2011
YG431	JJ433	2011-04-22	0.72056557487144	22	51	2011
YG431	JJ433	2011-04-23	0.806323731733658	24	71	2011
YG431	JJ433	2011-04-24	0.756265470372068	22	62	2011
YG431	JJ433	2011-04-25	0.882019126463382	23	70	2011
YG431	JJ433	2011-04-26	0.897257067701516	16	45	2011
YG431	JJ433	2011-04-27	0.727500508751096	22	51	2011
YG431	JJ433	2011-04-28	0.684585976907678	22	57	2011
YG431	JJ433	2011-04-29	0.797286834524691	24	70	2011
YG431	JJ433	2011-04-30	0.733525720354219	21	54	2011
YG431	JJ433	2011-05-01	0.885804215214368	21	53	2011
YG431	JJ433	2011-05-02	0.838960416903092	18	46	2011
YG431	JJ433	2011-05-03	0.418918783087712	16	46	2011
YG431	OK426	2011-02-19	1	2	2	2011
YG431	OK426	2011-02-22	0.689275833578387	15	38	2011
YG431	OK426	2011-02-23	0.457302903041409	18	48	2011
YG431	OK426	2011-02-24	0.984833170319547	5	5	2011
YG431	OK426	2011-02-25	0.777066949675331	7	15	2011
YG431	OK426	2011-02-26	0.73369652629541	24	74	2011
YG431	OK426	2011-02-27	0.742197488480734	18	46	2011
YG431	OK426	2011-02-28	0.892052616401799	13	23	2011
YG431	OK426	2011-03-01	0.610713718433296	15	35	2011
YG431	OK426	2011-03-02	0.866475099398284	21	57	2011
YG431	OK426	2011-03-03	0.806756166099762	12	31	2011
YG431	OK426	2011-03-04	0.892363866350795	9	16	2011
YG431	OK426	2011-03-05	0.573886861394229	16	51	2011
YG431	OK426	2011-03-06	0.65978680689856	5	10	2011
YG431	OK426	2011-03-07	0.610331307472573	11	36	2011
YG431	OK426	2011-03-08	0.740864892878587	24	83	2011
YG431	OK426	2011-03-09	0.721069498554825	17	52	2011
YG431	OK426	2011-03-10	0.802720440991558	13	38	2011
YG431	OK426	2011-03-11	0.879669119506093	17	52	2011
YG431	OK426	2011-03-12	0.750218008480908	15	39	2011
YG431	OK426	2011-03-13	0.89759626732765	12	34	2011
YG431	OK426	2011-03-14	0.685858626104427	3	12	2011
YG431	OK426	2011-03-22	-0.88309732322456	3	3	2011
YG431	OK426	2011-03-23	0.834424229674128	9	34	2011
YG431	OK426	2011-03-24	0.903636813027983	18	55	2011
YG431	OK426	2011-03-25	0.461200667400682	4	4	2011
YG431	OK426	2011-03-26	0.373840947976584	9	29	2011
YG431	OK426	2011-03-27	0.567979556883719	16	44	2011
YG431	OK426	2011-03-28	0.673049595628785	11	30	2011
YG431	OK426	2011-03-29	0.652435982824396	24	80	2011
YG431	OK426	2011-03-30	0.795386422214484	18	54	2011
YG431	OK426	2011-03-31	0.470348669550669	17	43	2011
YG431	OK426	2011-04-01	0.832102445044003	23	75	2011
YG431	OK426	2011-04-02	0.859763739947539	24	75	2011
YG431	OK426	2011-04-03	0.754929109001268	23	68	2011
YG431	OK426	2011-04-04	0.853895405626542	24	73	2011
YG431	OK426	2011-04-05	0.821813682801838	23	73	2011
YG431	OK426	2011-04-06	0.494229130352493	20	61	2011
YG431	OK426	2011-04-07	0.695475139301647	23	70	2011
YG431	OK426	2011-04-08	0.617770687446915	23	82	2011
YG431	OK426	2011-04-09	0.629747451612523	24	69	2011
YG431	OK426	2011-04-10	0.805816899085311	23	72	2011
YG431	OK426	2011-04-11	0.844204322632363	24	79	2011
YG431	OK426	2011-04-12	0.776704144832313	22	66	2011
YG431	OK426	2011-04-13	0.898308989104528	22	73	2011
YG431	OK426	2011-04-14	0.631872404962113	23	64	2011
YG431	OK426	2011-04-15	0.77178910406043	20	62	2011
YG431	OK426	2011-04-16	0.782615598061788	23	72	2011
YG431	OK426	2011-04-17	0.707543977726775	24	75	2011
YG431	OK426	2011-04-18	0.872501955524339	23	68	2011
YG431	OK426	2011-04-19	0.897566334046034	24	76	2011
YG431	OK426	2011-04-20	0.847588849221186	23	75	2011
YG431	OK426	2011-04-21	0.815016999369183	23	65	2011
YG431	OK426	2011-04-22	0.685738796614335	18	47	2011
YG431	OK426	2011-04-23	0.787471268157917	23	70	2011
YG431	OK426	2011-04-24	0.725813826217802	21	62	2011
YG431	OK426	2011-04-25	0.851090546674622	23	68	2011
YG431	OK426	2011-04-26	0.909735590659621	16	42	2011
YG431	OK426	2011-04-27	0.584762613023973	20	51	2011
YG431	OK426	2011-04-28	0.543718863604903	22	58	2011
YG431	OK426	2011-04-29	0.614869650652191	20	58	2011
YG431	OK426	2011-04-30	0.610306725317693	23	53	2011
YG431	OK426	2011-05-01	0.810660223838804	21	48	2011
YG431	OK426	2011-05-02	0.821269182874676	15	37	2011
YG431	OK426	2011-05-03	0.627609254760774	16	41	2011
CN53L	CB53N	2011-01-20	0.917600920342462	14	14	2011
CN53L	CB53N	2011-01-21	0.848938676833805	22	22	2011
CN53L	CB53N	2011-01-22	0.793363978945235	22	22	2011
CN53L	CB53N	2011-01-23	0.958666249434344	22	22	2011
CN53L	CB53N	2011-01-24	0.653467958750321	21	21	2011
CN53L	CB53N	2011-01-25	0.809896588905288	24	24	2011
CN53L	CB53N	2011-01-26	0.620126825049752	24	24	2011
CN53L	CB53N	2011-01-27	0.95205189319344	22	22	2011
CN53L	CB53N	2011-01-28	0.881950590350861	18	18	2011
CN53L	CB53N	2011-01-29	0.965565540425616	16	16	2011
CN53L	CB53N	2011-01-30	0.880216302080414	17	17	2011
CN53L	CB53N	2011-01-31	0.883138426682004	21	21	2011
CN53L	CB53N	2011-02-01	0.961799851021824	23	23	2011
CN53L	CB53N	2011-02-02	0.959637422715801	14	14	2011
CN53L	CB53N	2011-02-03	0.837975458608089	16	16	2011
CN53L	CB53N	2011-02-07	0.873704642080817	20	20	2011
CN53L	CB53N	2011-02-08	0.980032503161425	23	23	2011
CN53L	CB53N	2011-02-09	0.864368126262026	17	17	2011
CN53L	CB53N	2011-02-10	0.97568556785103	22	22	2011
CN53L	CB53N	2011-02-11	0.671108937805428	21	21	2011
CN53L	CB53N	2011-02-12	0.963941289755236	23	23	2011
CN53L	CB53N	2011-02-13	0.980764493621894	12	12	2011
CN53L	CB53N	2011-02-14	0.985421077078762	22	22	2011
CN53L	CB53N	2011-02-15	0.989372868129178	21	21	2011
CN53L	CB53N	2011-02-16	0.933396182045064	21	21	2011
CN53L	CB53N	2011-02-17	0.979646286564379	21	21	2011
CN53L	CB53N	2011-02-18	0.994171556359233	19	19	2011
CN53L	CB53N	2011-02-19	0.953310775671571	18	18	2011
CN53L	CB53N	2011-02-20	0.90333562077441	20	20	2011
CN53L	CB53N	2011-02-21	0.969322192658548	22	22	2011
CN53L	CB53N	2011-02-22	0.951883838916136	22	22	2011
CN53L	CB53N	2011-02-23	0.989151835709593	20	20	2011
CN53L	CB53N	2011-02-24	0.989923798065407	19	19	2011
CN53L	CB53N	2011-02-25	0.962575141272114	22	22	2011
CN53L	CB53N	2011-02-26	0.993642074625268	23	23	2011
CN53L	CB53N	2011-02-27	0.987246230114781	23	23	2011
CN53L	CB53N	2011-02-28	0.990020791135117	22	22	2011
CN53L	CB53N	2011-03-01	0.994225129479563	22	22	2011
CN53L	CB53N	2011-03-02	0.674000564167479	16	16	2011
CN53L	CB53N	2011-03-03	0.967728139652772	18	18	2011
CN53L	CB53N	2011-03-04	0.972173575659226	10	10	2011
CN53L	CB53N	2011-03-05	0.872985915149028	16	16	2011
CN53L	CB53N	2011-03-06	0.983368431943836	14	14	2011
CN53L	CB53N	2011-03-07	0.932413729393998	17	17	2011
CN53L	CB53N	2011-03-08	0.973609837302203	22	22	2011
CN53L	CB53N	2011-03-09	0.961943918751433	23	23	2011
CN53L	CB53N	2011-03-10	0.990742834290653	18	18	2011
CN53L	CB53N	2011-03-11	0.978438515767962	18	18	2011
CN53L	CB53N	2011-03-12	0.943071213369812	13	13	2011
CN53L	CB53N	2011-03-13	0.979703537994408	21	21	2011
CN53L	CB53N	2011-03-14	0.945880633516294	17	17	2011
CN53L	CB53N	2011-03-15	0.986989176670349	20	20	2011
CN53L	CB53N	2011-03-16	0.976464815490313	18	18	2011
CN53L	CB53N	2011-03-17	0.983024249201766	17	17	2011
CN53L	CB53N	2011-03-18	0.977431308783579	22	22	2011
CN53L	CB53N	2011-03-19	0.992644284309985	20	20	2011
CN53L	CB53N	2011-03-20	0.989974582108552	19	19	2011
CN53L	CB53N	2011-03-21	0.98870647326686	22	22	2011
CN53L	CB53N	2011-03-22	0.995280624395873	21	21	2011
CN53L	CB53N	2011-03-23	0.995032822397037	19	19	2011
CN53L	CB53N	2011-03-24	0.99365571357726	21	21	2011
CN53L	CB53N	2011-03-25	0.990283505362532	21	21	2011
CN53L	CB53N	2011-03-26	0.995580976560496	19	19	2011
CN53L	CB53N	2011-03-27	0.983402056440791	20	20	2011
CN53L	CB53N	2011-03-28	0.974171068403863	18	18	2011
CN53L	CB53N	2011-03-29	0.965422916216728	22	22	2011
CN53L	CB53N	2011-03-30	0.969348193325973	21	21	2011
CN53L	CB53N	2011-03-31	0.955666957201214	16	16	2011
CN53L	CB53N	2011-04-01	0.986143594380835	18	18	2011
CN53L	CB53N	2011-04-02	0.980315947631429	21	21	2011
CN53L	CB53N	2011-04-03	0.991642959923874	22	22	2011
CN53L	CB53N	2011-04-04	0.991245464629737	20	20	2011
CN53L	CB53N	2011-04-05	0.989572194500976	20	20	2011
CN53L	CB53N	2011-04-06	0.991549163996536	22	22	2011
CN53L	CB53N	2011-04-07	0.992972122787648	20	20	2011
CN53L	CB53N	2011-04-08	0.9897510536861	15	15	2011
CN53L	CB53N	2011-04-09	0.970670496281502	15	15	2011
CN53L	CB53N	2011-04-10	0.98633247797172	11	11	2011
CN53L	CB53N	2011-04-11	0.994056748713588	13	13	2011
CN53L	CB53N	2011-04-12	0.971834156532604	16	16	2011
CN53L	CB53N	2011-04-13	0.99458042707375	18	18	2011
CN53L	CB53N	2011-04-14	0.988025622247477	13	13	2011
CN53L	CB53N	2011-04-15	0.991295857855055	21	21	2011
CN53L	CB53N	2011-04-16	0.982520520313118	21	21	2011
CN53L	CB53N	2011-04-17	0.981827428571662	18	18	2011
CN53L	CB53N	2011-04-18	0.994265576993704	21	21	2011
CN53L	CB53N	2011-04-19	0.989671040469772	20	20	2011
CN53L	CB53N	2011-04-20	0.99429663085534	19	19	2011
CN53L	CB53N	2011-04-21	0.984200109313968	16	16	2011
CN53L	CB53N	2011-04-22	0.983893979319991	21	21	2011
IC437	JJ433	2011-01-18	0.965070719882983	24	89	2011
IC437	JJ433	2011-01-19	0.956979270230928	24	91	2011
IC437	JJ433	2011-01-20	0.958079162509902	24	89	2011
IC437	JJ433	2011-01-21	0.920060875439847	24	89	2011
IC437	JJ433	2011-01-22	0.957670594337236	24	92	2011
IC437	JJ433	2011-01-23	0.942395830281805	24	90	2011
IC437	JJ433	2011-01-24	0.95251087732293	24	91	2011
IC437	JJ433	2011-01-25	0.966791269480642	24	92	2011
IC437	JJ433	2011-01-26	0.969278593464704	24	92	2011
IC437	JJ433	2011-01-27	0.975297249051803	24	91	2011
IC437	JJ433	2011-01-28	0.962896767360254	24	92	2011
IC437	JJ433	2011-01-29	0.948505935129627	24	92	2011
IC437	JJ433	2011-01-30	0.969882989251936	24	92	2011
IC437	JJ433	2011-01-31	0.938711596457496	24	90	2011
IC437	JJ433	2011-02-01	0.95463463074571	24	92	2011
IC437	JJ433	2011-02-02	0.979837926564487	24	91	2011
IC437	JJ433	2011-02-03	0.978682412256621	24	92	2011
IC437	JJ433	2011-02-04	0.960414168388486	24	92	2011
IC437	JJ433	2011-02-05	0.910104967931696	24	90	2011
IC437	JJ433	2011-02-06	0.956513120589893	24	90	2011
IC437	JJ433	2011-02-07	0.957111472272761	24	92	2011
IC437	JJ433	2011-02-08	0.945744189295969	24	92	2011
IC437	JJ433	2011-02-09	0.965162285052945	24	92	2011
IC437	JJ433	2011-02-10	0.956812892489186	24	92	2011
IC437	JJ433	2011-02-11	0.966507468631656	24	90	2011
IC437	JJ433	2011-02-12	0.964962662005266	24	92	2011
IC437	JJ433	2011-02-13	0.940326814186432	24	92	2011
IC437	JJ433	2011-02-14	0.961885061129104	24	92	2011
IC437	JJ433	2011-02-15	0.971749105968407	24	90	2011
IC437	JJ433	2011-02-16	0.948737952755747	24	92	2011
IC437	JJ433	2011-02-17	0.973943143682917	24	90	2011
IC437	JJ433	2011-02-18	0.978262032096147	24	92	2011
IC437	JJ433	2011-02-19	0.988603343355606	24	91	2011
IC437	JJ433	2011-02-20	0.987470498216421	24	92	2011
IC437	JJ433	2011-02-21	0.965290515182572	24	91	2011
IC437	JJ433	2011-02-22	0.9846270158513	24	92	2011
IC437	JJ433	2011-02-23	0.987163921700481	24	92	2011
IC437	JJ433	2011-02-24	0.981207789231405	24	91	2011
IC437	JJ433	2011-02-25	0.970286400085273	24	89	2011
IC437	JJ433	2011-02-26	0.966961439832861	24	92	2011
IC437	JJ433	2011-02-27	0.957903782531002	24	91	2011
IC437	JJ433	2011-02-28	0.972633406231658	24	92	2011
IC437	JJ433	2011-03-01	0.934693280774859	24	88	2011
IC437	JJ433	2011-03-02	0.972229447550482	24	92	2011
IC437	JJ433	2011-03-03	0.980829498413769	24	91	2011
IC437	JJ433	2011-03-04	0.980156046260299	24	90	2011
IC437	JJ433	2011-03-05	0.93556192499592	24	89	2011
IC437	JJ433	2011-03-06	0.963072759300833	24	88	2011
IC437	JJ433	2011-03-07	0.978442442108478	24	92	2011
IC437	JJ433	2011-03-08	0.975985948889508	24	92	2011
IC437	JJ433	2011-03-09	0.987023793431815	24	92	2011
IC437	JJ433	2011-03-10	0.972540870228082	24	88	2011
IC437	JJ433	2011-03-11	0.961097500336499	24	92	2011
IC437	JJ433	2011-03-12	0.975395566862815	24	87	2011
IC437	JJ433	2011-03-13	0.98993032379074	24	90	2011
IC437	JJ433	2011-03-14	0.98589731374359	24	91	2011
IC437	JJ433	2011-03-15	0.977089005387264	24	88	2011
IC437	JJ433	2011-03-16	0.977632837746464	24	92	2011
IC437	JJ433	2011-03-17	0.976710636620319	24	91	2011
IC437	JJ433	2011-03-18	0.984418686074181	24	91	2011
IC437	JJ433	2011-03-19	0.9773915345064	24	90	2011
IC437	JJ433	2011-03-20	0.980278435988635	24	91	2011
IC437	JJ433	2011-03-21	0.976505902913862	24	91	2011
IC437	JJ433	2011-03-22	0.982472992776597	24	91	2011
IC437	JJ433	2011-03-23	0.985957198835148	24	91	2011
IC437	JJ433	2011-03-24	0.989760222370983	24	87	2011
IC437	JJ433	2011-03-25	0.983186977748886	24	91	2011
IC437	JJ433	2011-03-26	0.982694484564745	24	89	2011
IC437	JJ433	2011-03-27	0.94852775027233	24	90	2011
IC437	JJ433	2011-03-28	0.970546439809964	24	91	2011
IC437	JJ433	2011-03-29	0.982201078349142	24	90	2011
IC437	JJ433	2011-03-30	0.982426428439575	24	92	2011
IC437	JJ433	2011-03-31	0.974571259212496	24	88	2011
IC437	JJ433	2011-04-01	0.978168418178518	24	89	2011
IC437	JJ433	2011-04-02	0.935082156842522	24	84	2011
IC437	JJ433	2011-04-03	0.958535064820748	23	85	2011
IC437	JJ433	2011-04-04	0.960608513491254	24	85	2011
IC437	JJ433	2011-04-05	0.959835268973392	24	85	2011
IC437	JJ433	2011-04-06	0.946090241432939	24	87	2011
IC437	JJ433	2011-04-07	0.967255905037242	24	89	2011
IC437	JJ433	2011-04-08	0.981026952917751	24	88	2011
IC437	JJ433	2011-04-09	0.977616764601429	24	88	2011
IC437	JJ433	2011-04-10	0.97501315113688	24	91	2011
IC437	JJ433	2011-04-11	0.976864455757044	24	88	2011
IC437	JJ433	2011-04-12	0.975074431776023	24	87	2011
IC437	JJ433	2011-04-13	0.958417510211712	24	89	2011
IC437	JJ433	2011-04-14	0.920779683419025	24	90	2011
IC437	JJ433	2011-04-15	0.961075564471749	24	87	2011
IC437	JJ433	2011-04-16	0.935457766174969	24	89	2011
IC437	JJ433	2011-04-17	0.958133892279566	24	82	2011
IC437	JJ433	2011-04-18	0.957231543024713	24	85	2011
IC437	JJ433	2011-04-19	0.938885651308347	24	90	2011
IC437	JJ433	2011-04-20	0.991431011546587	24	92	2011
IC437	JJ433	2011-04-21	0.889009568347567	24	85	2011
IC437	JJ433	2011-04-22	0.947347674836081	24	88	2011
IC437	JJ433	2011-04-23	0.926200876273844	24	90	2011
IC437	JJ433	2011-04-24	0.933488603573466	24	82	2011
IC437	JJ433	2011-04-25	0.904571965774571	24	92	2011
IC437	JJ433	2011-04-26	0.911616808684501	24	83	2011
IC437	JJ433	2011-04-27	0.875354881902851	24	79	2011
IC437	JJ433	2011-04-28	0.896161374412869	24	87	2011
YG431	JJ433	2011-01-18	0.848603517917172	19	52	2011
YG431	JJ433	2011-01-19	0.933559450885934	17	54	2011
YG431	JJ433	2011-01-20	0.976099035417955	7	7	2011
YG431	JJ433	2011-01-21	0.525000681224464	14	26	2011
YG431	JJ433	2011-01-22	0.844084137224814	23	69	2011
YG431	JJ433	2011-01-23	0.885817676470833	24	80	2011
YG431	JJ433	2011-01-24	0.920835866084077	23	64	2011
YG431	JJ433	2011-01-25	0.849555600496583	12	27	2011
YG431	JJ433	2011-01-26	1	2	2	2011
YG431	JJ433	2011-01-27	0.936920012183722	13	28	2011
YG431	JJ433	2011-01-28	0.939685405588286	23	61	2011
YG431	JJ433	2011-01-29	0.897618793368073	24	80	2011
YG431	JJ433	2011-01-30	0.93666002388336	16	45	2011
YG431	JJ433	2011-01-31	0.931159726286589	10	22	2011
YG431	JJ433	2011-02-01	0.828107174057546	22	51	2011
YG431	JJ433	2011-02-02	0.921128731884698	17	44	2011
YG431	JJ433	2011-02-03	0.878452524927461	12	32	2011
YG431	JJ433	2011-02-04	0.928848072445402	23	63	2011
YG431	JJ433	2011-02-05	0.811861618012509	18	58	2011
YG431	JJ433	2011-02-06	0.891088680318516	22	58	2011
YG431	JJ433	2011-02-07	0.934494879681534	24	65	2011
YG431	JJ433	2011-02-08	0.956511634723769	22	71	2011
YG431	JJ433	2011-02-09	0.957312388972036	20	55	2011
YG431	JJ433	2011-02-10	0.924973772991236	23	63	2011
YG431	JJ433	2011-02-11	0.830154746602432	24	69	2011
YG431	JJ433	2011-02-12	0.898662510496915	24	76	2011
YG431	JJ433	2011-02-13	0.893868876749975	23	72	2011
YG431	JJ433	2011-02-14	0.728480438569945	15	39	2011
YG431	JJ433	2011-02-15	0.974115439950634	17	45	2011
YG431	JJ433	2011-02-16	0.767550427783242	12	23	2011
YG431	JJ433	2011-02-17	0.967453187840975	3	3	2011
YG431	OK426	2011-01-18	0.720765442696463	18	49	2011
YG431	OK426	2011-01-19	0.864171911746524	17	54	2011
YG431	OK426	2011-01-21	0.472768209320609	9	20	2011
YG431	OK426	2011-01-22	0.706663806320099	23	59	2011
YG431	OK426	2011-01-23	0.787517644184522	24	73	2011
YG431	OK426	2011-01-24	0.729846203478882	21	56	2011
YG431	OK426	2011-01-25	0.62364571368888	12	27	2011
YG431	OK426	2011-01-26	1	2	2	2011
YG431	OK426	2011-01-27	0.775714197933112	12	29	2011
YG431	OK426	2011-01-28	0.829710141950008	23	57	2011
YG431	OK426	2011-01-29	0.774173545549526	24	78	2011
YG431	OK426	2011-01-30	0.814349321282536	16	43	2011
YG431	OK426	2011-01-31	0.70576385445138	9	21	2011
YG431	OK426	2011-02-01	0.693358809441211	21	44	2011
YG431	OK426	2011-02-02	0.81572854730298	17	43	2011
YG431	OK426	2011-02-03	0.848245958299375	12	29	2011
YG431	OK426	2011-02-04	0.777487693131164	21	61	2011
YG431	OK426	2011-02-05	0.823854227251837	18	48	2011
YG431	OK426	2011-02-06	0.787460832074502	22	55	2011
YG431	OK426	2011-02-07	0.815032329555778	21	57	2011
YG431	OK426	2011-02-08	0.88926393494202	21	56	2011
YG431	OK426	2011-02-09	0.906669626533219	20	54	2011
YG431	OK426	2011-02-10	0.881816424507102	21	58	2011
YG431	OK426	2011-02-11	0.660984613547895	24	63	2011
YG431	OK426	2011-02-12	0.724015001151115	24	76	2011
YG431	OK426	2011-02-13	0.780284869139925	23	72	2011
YG431	OK426	2011-02-14	0.475010289286613	15	39	2011
YG431	OK426	2011-02-15	0.906758666476461	17	44	2011
YG431	OK426	2011-02-16	0.849595283448252	12	19	2011
OK426	YG431	2011-01-03	0.642760098859512	19	45	2011
OK426	YG431	2011-01-04	0.716225064746567	17	47	2011
OK426	YG431	2011-01-05	0.980332541354188	6	6	2011
OK426	YG431	2011-01-06	0.796120561923181	12	26	2011
OK426	YG431	2011-01-07	0.774113612161919	23	63	2011
OK426	YG431	2011-01-08	0.820718038355963	22	63	2011
OK426	YG431	2011-01-09	0.778401147615446	23	63	2011
OK426	YG431	2011-01-10	0.834633393651954	16	48	2011
OK426	YG431	2011-01-11	0.342732175180019	3	3	2011
OK426	YG431	2011-01-12	0.885087909276906	8	16	2011
OK426	YG431	2011-01-13	0.87135857884282	23	60	2011
OK426	YG431	2011-01-14	0.602385711454461	17	43	2011
OK426	YG431	2011-01-15	0.612527757869503	20	54	2011
OK426	YG431	2011-01-16	0.847558052684624	16	50	2011
OK426	YG431	2011-01-17	0.782518068911335	10	17	2011
OK426	YG431	2011-01-18	0.720765442696463	18	49	2011
OK426	YG431	2011-01-19	0.864171911746524	17	54	2011
OK426	YG431	2011-01-21	0.472768209320609	9	20	2011
OK426	YG431	2011-01-22	0.706663806320099	23	59	2011
OK426	YG431	2011-01-23	0.787517644184522	24	73	2011
OK426	YG431	2011-01-24	0.729846203478882	21	56	2011
OK426	YG431	2011-01-25	0.62364571368888	12	27	2011
OK426	YG431	2011-01-26	1	2	2	2011
OK426	YG431	2011-01-27	0.775714197933112	12	29	2011
OK426	YG431	2011-01-28	0.829710141950008	23	57	2011
OK426	YG431	2011-01-29	0.774173545549526	24	78	2011
OK426	YG431	2011-01-30	0.814349321282535	16	43	2011
OK426	YG431	2011-01-31	0.70576385445138	9	21	2011
OK426	YG431	2011-02-01	0.693358809441211	21	44	2011
OK426	YG431	2011-02-02	0.81572854730298	17	43	2011
OK426	YG431	2011-02-03	0.848245958299375	12	29	2011
OK426	YG431	2011-02-04	0.777487693131164	21	61	2011
OK426	YG431	2011-02-05	0.823854227251837	18	48	2011
OK426	YG431	2011-02-06	0.787460832074502	22	55	2011
OK426	YG431	2011-02-07	0.815032329555778	21	57	2011
OK426	YG431	2011-02-08	0.88926393494202	21	56	2011
OK426	YG431	2011-02-09	0.906669626533219	20	54	2011
OK426	YG431	2011-02-10	0.881816424507102	21	58	2011
OK426	YG431	2011-02-11	0.660984613547895	24	63	2011
OK426	YG431	2011-02-12	0.724015001151115	24	76	2011
OK426	YG431	2011-02-13	0.780284869139925	23	72	2011
OK426	YG431	2011-02-14	0.475010289286613	15	39	2011
OK426	YG431	2011-02-15	0.906758666476461	17	44	2011
OK426	YG431	2011-02-16	0.849595283448252	12	19	2011
OK426	YG431	2011-02-19	1	2	2	2011
OK426	YG431	2011-02-22	0.689275833578388	15	38	2011
OK426	YG431	2011-02-23	0.457302903041409	18	48	2011
OK426	YG431	2011-02-24	0.984833170319547	5	5	2011
OK426	YG431	2011-02-25	0.777066949675331	7	15	2011
OK426	YG431	2011-02-26	0.73369652629541	24	74	2011
OK426	YG431	2011-02-27	0.742197488480734	18	46	2011
OK426	YG431	2011-02-28	0.892052616401799	13	23	2011
OK426	YG431	2011-03-01	0.610713718433296	15	35	2011
